Census Tract,Total Population,California County,ZIP,Approximate Location,CES 4.0 Score,Pollution Burden Score,Asthma,Low Birth Weight,Cardiovascular Disease,Education,Unemployment,Housing Burden,Pop. Char. Score,PovertyRate,lapophalfshare,lalowihalfshare,lapop1share,lalowi1share,Children < 10 years (%),Pop 10-64 years (%),Elderly > 64 years (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other/Multiple (%),Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,LATractsVehicle_20,CVD Risk Level
6037600801,3199,Los Angeles,90305,Inglewood,26.1,5.12,86.03,5.49,14.8,4.7,NA,15,5.11,7.4,100,22.9,53.73,10.52,12.6,66.36,20.9,11.7,1.19,81.1,0,1.63,4.35,1,0,0,0,0,0,0,0,High
6079012401,6720,San Luis Obispo,93444,Nipomo,27.2,5.34,44.41,5.17,12.5,29,4.1,13,5.11,8.1,83.9,20.7,33.78,7.09,8.02,78.38,13.6,56.8,37.3,0.88,0,2.44,2.5,1,0,0,0,0,0,0,0,High
6085512025,3124,Santa Clara,95136,San Jose,16.5,3.23,41.51,8.78,11.8,9,2.7,24,5.11,4.6,88.4,8.98,,,12.1,62.87,24.9,26.7,40.5,7.39,0,24.2,0.96,1,0,0,0,0,1,0,1,Moderate
6073005400,7888,San Diego,92101,San Diego,32.5,6.36,72.27,5.99,10.4,1.6,9.3,15,5.11,8.9,11.6,1.82,,,2.33,70.2,27.4,13.9,67,7.52,0,9.64,1.83,1,0,0,0,0,0,0,0,Moderate
6027000500,2284,Inyo ,93526,Unincorporated Inyo County area,16.5,3.23,49.62,9.87,17.5,8.9,2.5,9,5.12,8.1,100,24.4,100,24.47,11.1,65.76,23,14.6,58.8,0.83,19.3,1.14,5.17,0,0,0,0,0,0,0,0,Very High
6071002706,14133,San Bernardino,92407,Unincorporated San Bernardino County area,36.7,7.18,49.96,4.72,16.6,17,9.3,4.7,5.12,4.7,100,10.3,89.13,8.91,13.9,77.69,8.41,53.1,23.9,15.7,0,4.98,2.11,0,0,0,0,0,0,0,0,High
6001440333,2982,Alameda ,94587,Union City,25.1,4.91,60.21,5.21,16.2,7.8,6,11,5.12,3.9,0.01,0,,,6,75.52,18.4,4.46,15.8,2.21,0.1,71.5,5.87,1,0,0,0,0,0,0,0,High
6037503701,4840,Los Angeles,90604,East Whittier,22.4,4.37,45.28,5.11,17.3,11,2.5,12,5.12,5.7,89.8,25.3,,,11.9,73.99,14,53.6,42.3,0,0,3.87,0.17,1,0,0,0,0,1,0,1,Very High
6085504307,5532,Santa Clara,95132,San Jose,16.7,3.27,28.28,6.26,9.39,8.9,7.9,19,5.13,7.6,26.6,4.49,,,9.83,76.05,14.1,18,10.8,0.92,0,67.1,3.11,1,0,0,0,0,0,0,0,Mild
6067007020,4336,Sacramento ,95833,Sacramento,26.1,5.08,87.67,4.98,19.6,5.1,4.1,12,5.13,4.6,98.5,15.5,75.25,12.9,13.2,76.38,10.3,23,49.5,8.76,0,12.4,6.23,1,0,0,0,0,0,0,0,Very High
6065048200,4522,Riverside ,92879,Corona,31.7,6.18,43.34,6.04,19.3,11,1.4,13,5.14,5.4,100,25.5,33.36,8.56,8.49,80.76,10.7,45.4,31.1,1.75,0,18.7,2.96,1,0,0,0,0,0,0,0,Very High
6037406101,3105,Los Angeles,91723,Covina,32.7,6.36,62.76,4.51,12.3,11,4.7,19,5.14,5.2,59.1,12.3,,,13.5,72.5,13.9,60.4,21.1,3.61,1.93,9.82,3.09,1,0,0,0,0,0,0,0,Moderate
6085512022,5523,Santa Clara,95123,San Jose,21,4.09,43.65,6.38,9.96,14,4.8,16,5.14,7.7,7.71,2.62,,,12.3,72.77,14.9,33.4,27.1,2.97,0.58,32.5,3.31,1,0,0,0,0,0,1,0,Moderate
6013320001,3671,Contra Costa,94553,Unincorporated Contra Costa County area,37.6,7.33,58.45,5.33,12.3,14,3.3,17,5.14,9.2,99.8,27.3,84.25,24.51,12.9,77.83,9.21,38.7,45.6,0.25,0,11,4.3,1,1,1,1,0,0,1,0,Moderate
6097152905,4458,Sonoma ,95403,Santa Rosa,14.3,2.79,57.26,3.95,14.2,9.9,6.6,21,5.15,7.9,43,12.4,0.62,0.2,11.2,74.32,14.4,28.1,60.7,3.41,1.23,4.73,1.66,1,0,0,0,0,0,0,0,High
6085504602,2355,Santa Clara,95002,San Jose,34.6,6.72,38.01,9.15,11.2,25,4.4,12,5.15,3.5,97.8,15.5,60.79,9.63,15.2,73.76,11,58.9,20.2,5.18,1.49,13.8,0.34,1,1,1,1,0,0,1,0,Moderate
6037503902,4939,Los Angeles,90638,La Mirada,37.4,7.26,37.42,6.06,16.3,9.9,3.6,13,5.15,3.1,61.4,13,0.28,0.03,13,73.44,13.5,47.7,34.9,0.47,0.2,13.1,3.44,1,0,0,0,0,0,0,0,High
6037102107,4349,Los Angeles,91040,Los Angeles,34.9,6.78,43.21,6.78,9.5,10,5.9,22,5.16,7.9,65.8,17.1,27.64,7.24,6.28,77.54,16.1,27.4,59.9,1.59,0.14,9.15,1.75,1,0,0,0,0,0,0,0,Moderate
6037217100,6219,Los Angeles,90019,Los Angeles,38.2,7.41,68.9,4.21,12.5,19,1.7,19,5.16,8.7,26.8,7.77,,,8.41,79.22,12.3,37.4,27.8,21.1,0,4.07,9.42,1,0,0,0,0,0,0,0,High
6077003601,3281,San Joaquin,95215,Unincorporated San Joaquin County area,34.4,6.68,50.58,4.37,18.8,14,4.2,10,5.16,8.3,100,32,99.62,31.92,9.88,62.08,28,41.3,48.2,0.55,0,9.57,0.3,1,0,0,0,0,0,0,0,Very High
6073008506,4620,San Diego,92117,San Diego,23.6,4.59,40.95,6.05,10.4,10,8.4,18,5.16,8.2,33.4,7.77,,,9.57,77.58,12.8,24,55.1,2.36,0,17,1.52,1,0,0,0,0,0,0,0,Moderate
6037550400,1226,Los Angeles,90241,Downey,35.2,6.83,34.65,5.41,14,25,5,16,5.16,9,77,11.9,0.07,0.01,10.5,71.13,18.3,80.3,11.5,0.08,0.16,7.83,0,1,0,0,0,0,0,0,0,High
6001436000,5063,Alameda ,94580,San Lorenzo,21.4,4.15,80.17,4.64,16.9,12,3,11,5.16,4.8,99.7,16.1,32.5,4.28,16.2,70.25,13.5,42.4,29.7,0.85,0.63,24.4,1.86,1,1,1,1,0,0,1,0,Very High
6059001303,5884,Orange ,90631,La Habra,38.8,7.52,47.28,4.17,15,20,6.6,7.6,5.17,9.8,50.1,15.6,,,11.4,77.02,11.5,62.1,20.6,1.87,0.29,13.3,1.67,1,0,0,0,0,0,0,0,High
6037901004,12463,Los Angeles,93536,Lancaster,17.4,3.38,60.67,5.65,14.2,10,4.7,12,5.17,8.5,100,18.6,86.81,16,14.6,74.67,10.6,37.3,39.5,12.8,0,8.57,1.69,1,0,0,0,0,0,0,0,High
6037134424,2916,Los Angeles,91304,Unincorporated Los Angeles County area,16,3.1,59.15,6.58,13.7,4,7.6,12,5.17,2.7,99.9,9.52,66.2,6.42,6.86,70.44,22.7,6.21,67.8,1.75,0,18.4,5.76,1,0,0,0,0,0,0,0,High
6085500400,2657,Santa Clara,95126,San Jose,29.4,5.69,39.77,7.22,9.75,13,4.4,19,5.17,8.8,65.1,12.4,,,13.3,75.8,10.8,38.5,39,5.08,0.45,10.8,5.98,1,0,1,0,0,0,1,0,Moderate
6085500100,8306,Santa Clara,95112,San Jose,37.3,7.22,57.89,5.06,11.5,20,3,12,5.18,6.5,22.9,5.87,,,15.5,74.75,9.74,55.3,13.3,2.78,0.07,24,4.47,1,0,1,0,0,0,1,0,Moderate
6071002036,14218,San Bernardino,91730,Rancho Cucamonga,25.3,4.9,42.14,4.92,19.6,5.2,5,14,5.18,7.6,30.1,6.76,,,19.2,73.7,7.02,31.6,23.8,24,1.53,17.3,1.55,1,0,0,0,0,0,0,0,Very High
6037543321,5446,Los Angeles,90747,Carson,35.2,6.8,39.69,6.91,9.71,10,5.9,15,5.18,9,100,18.4,85.39,14.93,10.2,63.62,26,11.8,6.98,58.4,0,16.4,6.32,1,0,0,0,0,0,0,0,Moderate
6037107020,5317,Los Angeles,91342,Los Angeles,29.5,5.7,59.2,4.41,12.2,31,2.1,12,5.18,6.4,76.7,21.4,,,17.5,75.34,7.13,87.4,4.08,0.34,0,7.86,0.3,1,0,0,0,0,0,0,0,Moderate
6071008402,6968,San Bernardino,92374,Redlands,21.5,4.16,53.55,6.53,13.5,7,6.9,9.9,5.18,7.8,73.5,17.8,15.21,4.25,11.8,75.83,12.2,30,57.6,2.58,0.1,5.96,3.66,1,0,0,0,0,0,0,0,High
6013363000,7408,Contra Costa,94803,El Sobrante,24.8,4.78,57.73,6.08,12.5,9,5.7,7.9,5.18,5.1,36.6,12.4,,,10.7,73.45,15.7,25.3,31.6,19.7,0,18.6,4.67,1,0,1,0,0,0,1,0,High
6037554512,6455,Los Angeles,90703,Cerritos,32.3,6.23,38.96,7.93,11.4,5.2,6.5,10,5.18,4.3,2.63,0.42,,,9.45,65.87,24.6,8.18,11.4,6.32,0.19,71.5,2.28,1,0,0,0,0,0,0,0,Moderate
6067008136,2332,Sacramento ,95621,Citrus Heights,19.2,3.71,47.91,5.08,13.6,2.4,6,19,5.19,8.9,1.88,0.76,,,7.72,71.01,21.2,11.4,78,0.9,0,8.23,1.42,1,0,0,0,0,0,0,0,High
6055201005,2500,Napa ,94558,Unincorporated Napa County area,32.4,6.25,62.57,4.95,15.1,18,4.4,9.5,5.19,6.7,73,9.5,2.81,0.08,11.6,77.2,11.2,30.6,26.3,3.36,0.36,31.9,7.4,1,0,0,0,0,0,0,0,High
6037403721,4897,Los Angeles,91722,Covina,33,6.38,44.37,4.62,10.9,18,8.4,20,5.19,8.3,3.35,0.62,,,9.76,75.17,15,53.4,29.5,2.45,0.31,11.9,2.29,1,0,0,0,0,0,0,0,Moderate
6075020800,6458,San Francisco,94110,San Francisco,24,4.63,63.3,5.03,10.4,18,1.9,17,5.19,9.7,,,,,9.03,81.53,9.45,36.4,38.4,2.79,1.32,16.2,4.78,1,0,0,0,0,0,1,0,Moderate
6087122300,3796,Santa Cruz,95076,Unincorporated Santa Cruz County area,35.9,6.92,54.77,5,11.4,16,6.2,13,5.19,7.7,99.9,20.6,99.28,20.47,7.56,66.15,26.2,26.4,67.9,0.42,0.47,1.95,2.82,0,0,0,0,0,0,0,0,Moderate
6065050300,13390,Riverside ,92563,Murrieta,24,4.62,38.17,4.94,21.5,6.5,6.7,15,5.2,8.3,94.8,15.5,64.9,9.25,19.3,73.41,7.22,30.9,38.1,8.18,1.01,15.1,6.56,1,0,0,0,0,0,0,0,Very High
6037236000,4181,Los Angeles,90008,Los Angeles,35.4,6.82,67.94,8.57,9.9,8.2,5.1,17,5.2,7.5,30.6,3.03,2.97,0.17,4.19,71.78,24,15.3,26.7,47,0.88,3.73,6.24,1,0,0,0,0,0,0,0,Moderate
6099003905,4319,Stanislaus ,95380,Turlock,23.9,4.6,77.81,6,24.4,5.2,3.2,5.5,5.2,5.5,17.2,2.05,,,14.8,67.42,17.7,24.4,71.6,0.42,0,1.07,2.48,1,0,0,0,0,0,0,0,Very High
6071001200,4905,San Bernardino,91764,Ontario,35.4,6.82,51.02,5.34,16.3,19,5.1,9.3,5.2,6.6,91.5,21.8,20.36,3.31,8.34,79.04,12.6,55.5,38.1,1.96,0,1.86,2.45,1,0,0,0,0,0,0,0,High
6065043009,5712,Riverside ,92530,Lake Elsinore,15.1,2.91,57.83,3.89,26.7,10,7.6,9.1,5.2,8.3,100,18.7,90.03,17.08,14.9,77.73,7.3,52.6,37.5,2.36,0.39,5.95,1.12,1,0,0,0,0,0,0,0,Very High
6059099902,4299,Orange ,92683,Westminster,30.4,5.86,40.8,5.31,14.1,16,4.6,13,5.2,9.1,85,22.7,25.59,6.3,11,76.86,12.1,30,40.2,1.58,0,24.7,3.4,1,0,0,0,0,0,0,0,High
6095252316,3498,Solano ,94533,Fairfield,18.2,3.51,136.3,2.15,18.1,13,9.5,9.6,5.21,5.8,91.9,19.1,19.03,3.1,12.3,74.19,13.4,17.5,23,14.9,0.91,39.1,4.43,1,0,0,0,0,0,0,0,Very High
6077005135,8321,San Joaquin,95336,Unincorporated San Joaquin County area,33.3,6.41,90.12,4.04,21.6,9.9,6.9,8.3,5.21,5.2,77.1,13.5,12.91,1.84,13.8,60.88,25.3,30.6,51.1,5.64,0.1,6.87,5.56,1,0,0,0,0,0,0,0,Very High
6037189101,2521,Los Angeles,90027,Los Angeles,30.3,5.83,43.46,3.59,21.1,4.5,6,19,5.21,9.5,,,,,8.53,78.74,12.7,7.97,69.4,0.44,0,19.3,2.82,1,0,0,0,0,0,0,0,Very High
6037543703,3370,Los Angeles,90745,Carson,34.9,6.71,51.05,4.66,14.1,23,2.9,14,5.21,4.1,6.85,1.65,,,9.79,75.07,15.1,56.5,8.9,2.52,0,24.8,7.15,1,0,0,0,0,0,0,0,High
6085504320,2931,Santa Clara,95132,San Jose,16.9,3.25,31.83,8.89,11.2,15,4.6,14,5.21,6.9,19.1,1.91,,,7.98,75.37,16.6,7.54,17.8,0.75,0,70.2,3.65,1,0,0,0,0,0,0,0,Moderate
6001407700,4122,Alameda ,94619,Oakland,15.7,3.02,83.45,7.84,9.36,8,3.2,21,5.21,3.3,61.5,9.78,,,11.6,71.98,16.3,16.2,30,42.9,0,5.41,5.43,1,0,0,0,0,0,0,0,Mild
6115040303,8940,Yuba ,95901,Linda,22.9,4.4,68.67,4.23,21.5,14,6.4,8.3,5.22,9.1,83,29.2,36.33,11.95,19.7,71.97,8.27,31.8,40.7,8.94,0.86,11.6,5.93,1,0,0,0,0,0,0,0,Very High
6037554900,7636,Los Angeles,90701,Artesia,32.8,6.3,28.86,6.02,12.1,20,3.6,25,5.22,6.8,20.3,3.95,,,8.6,75.35,16,38.1,17.5,6.57,0.71,34.3,2.82,1,0,1,0,0,0,1,0,Moderate
6111008900,3385,Ventura ,93033,Oxnard,22.4,4.3,36.95,5.96,11.5,36,3.4,13,5.22,8,13.3,5.72,,,15.5,73.8,10.6,85.5,10.9,0.59,0,2.36,0.5,1,0,0,0,0,0,1,0,Moderate
6037189202,2396,Los Angeles,90027,Los Angeles,29.9,5.73,43.46,5.59,21.1,3.6,6.6,14,5.22,9.6,17,0.16,,,9.06,72.37,18.5,7.68,78.5,0.83,0,8.1,4.84,1,0,0,0,0,0,0,0,Very High
6067008111,6321,Sacramento ,95621,Citrus Heights,21.3,4.08,64.74,5.37,18.8,8.6,4.7,11,5.22,7.9,53.6,15.2,,,10.9,72.08,17,16.9,77.2,0.73,0,1.87,3.2,1,0,0,0,0,0,0,0,Very High
6007002601,2599,Butte ,95966,Oroville East,13.2,2.53,57.55,5.88,23.2,8.2,2.4,10,5.22,6.5,66.9,8.04,37.07,3.61,12.1,51.33,36.5,8,79.9,1.27,0.35,1.39,9.04,0,0,0,0,0,0,0,0,Very High
6075025900,4618,San Francisco,94134,San Francisco,20.2,3.87,67.98,5.94,10.4,17,3.6,12,5.22,5.4,39.4,5.68,,,9.03,73.13,17.8,16.9,26,9.4,0,45.3,2.32,1,0,0,0,0,0,0,0,Moderate
6013355110,4447,Contra Costa,94531,Antioch,14.9,2.86,111.1,3.65,18.4,7.2,5,17,5.22,6.9,69.3,11.5,,,15.7,73.71,10.5,21.8,30.2,19.3,0,21.7,6.95,1,0,1,0,0,0,1,0,Very High
6107001400,4826,Tulare ,93221,Unincorporated Tulare County area,28.7,5.5,39.44,4.61,13.3,21,5.6,13,5.22,9.8,100,38.3,99.03,38.18,11,71.43,17.4,57,41.3,0.33,0,0.52,0.77,0,0,0,0,0,0,0,0,High
6029005700,2827,Kern ,93524,Unincorporated Kern County area,26.7,5.12,35.39,5.92,19,1.3,9,7.7,5.23,7.6,100,33.4,100,33.42,33.9,66.01,0,15.2,65.7,5.7,0,4.14,9.09,0,0,0,0,0,0,0,0,Very High
6095252911,4818,Solano ,95687,Vacaville,20.2,3.88,77,4.85,15.2,7.3,1.7,20,5.23,5.5,51,13,14.75,4.11,3.26,40.16,56.5,10.9,74.9,5.4,0.17,6.41,2.16,1,0,0,0,0,1,0,1,High
6001440332,3505,Alameda ,94587,Union City,12.9,2.47,60.25,6.39,16.2,7,5.1,4.9,5.23,2.7,100,5.33,27.17,1.89,10.7,74.75,14.5,8.19,8.82,1.83,0.49,75.5,5.11,1,0,0,0,0,0,0,0,High
6037403702,3786,Los Angeles,91724,Covina,23.9,4.58,47.7,6.21,13.2,13,7.1,9,5.23,3.5,92.8,14.8,5.94,1.52,10.8,69.92,19.2,46,29.6,3.75,0,17,3.54,1,0,0,0,0,0,0,0,High
6055200203,2231,Napa ,94559,Napa,29.9,5.72,43.69,5.65,11,19,3.9,15,5.23,7.4,41,15.9,,,17.4,71.81,10.7,48.9,43.9,0.27,0,0,6.9,1,0,1,0,0,0,1,0,Moderate
6085503511,3620,Santa Clara,95148,San Jose,15.8,3.03,30.93,6.97,8.03,25,6.6,14,5.23,7.7,100,21.4,0.79,0.22,7.87,77.38,14.7,45.1,7.96,1.99,0,43.2,1.69,1,0,0,0,0,0,0,0,Mild
6073003401,6382,San Diego,92102,San Diego,37.1,7.1,53.93,5.04,9.26,18,7,14,5.23,9.2,28.2,7,,,13.8,73,13.1,39.2,18.6,28.9,0,11,2.12,1,0,1,0,0,0,1,0,Mild
6037106112,5611,Los Angeles,91342,Los Angeles,33.8,6.47,63.74,4.64,13.3,18,1.6,22,5.24,6.9,96.5,21.9,28.02,6.05,11.8,75.87,12.3,69.4,18.3,2.82,0,8.04,1.37,1,0,0,0,0,0,0,0,High
6037301300,1894,Los Angeles,91202,Glendale,26.4,5.05,27.67,6.84,14.7,2.3,10,18,5.24,5,92.9,9.47,13.54,1.37,13.9,60.82,25.2,7.81,84.2,0,0,7.6,0.32,1,0,0,0,0,0,0,0,High
6075025701,5088,San Francisco,94134,San Francisco,27.1,5.17,60.12,4.89,9.35,18,5.4,15,5.24,8.7,7.64,1.14,,,10.3,70.44,19.1,27.6,10.7,1.38,0,58.9,1.22,1,0,0,0,0,0,0,0,Mild
6053014301,3561,Monterey ,93908,Unincorporated Monterey County area,24,4.58,59.99,6.91,10.8,14,3.8,6.3,5.24,3.8,28.8,5.5,0.04,0,11.4,68.97,19.5,27.5,35.3,9.49,0,20.7,6.8,1,0,0,0,0,0,0,0,Moderate
6071002607,8987,San Bernardino,92337,Fontana,28.1,5.37,43.24,5.81,14,19,6,8.8,5.24,8.2,94.2,21.8,57.57,13.86,13.1,79.39,7.51,64.4,9.11,13.5,0.27,5.47,7.15,1,0,0,0,0,0,0,0,High
6085512509,5952,Santa Clara,95020,Unincorporated Santa Clara County area,23.6,4.52,59.06,4.39,17,12,4.2,16,5.24,6.7,78.1,13.5,26.48,0.59,12.9,76.09,10.9,53.6,25.3,4.49,0,12.3,4.25,1,0,0,0,0,0,0,0,Very High
6053014302,4471,Monterey ,93908,Unincorporated Monterey County area,31.7,6.06,57.24,6.95,10.4,11,3.9,16,5.24,9.3,18.6,5.39,1.08,0.28,16.2,72.51,11.2,34.8,36.4,4.54,0.74,13.1,10.2,1,0,0,0,0,0,0,0,Moderate
6037195300,3089,Los Angeles,90027,Los Angeles,33.5,6.39,38.86,2.78,17.6,11,8.9,19,5.25,9,,,,,6.7,83.88,9.42,30.3,56.2,1.55,0,9.55,2.36,1,0,0,0,0,0,0,0,Very High
6073010109,5341,San Diego,92154,San Diego,32.3,6.17,43.7,4.36,10.9,22,10,13,5.25,7.8,56.8,10.8,10.63,0.81,9.51,75.23,15.2,79.6,8.44,3.43,0,6.18,2.34,1,0,0,0,0,0,0,0,Moderate
6037401203,5224,Los Angeles,91740,Glendora,29.2,5.57,55.22,4.14,15,11,5.7,18,5.25,7.5,67.8,14.9,,,10.4,72.19,17.3,45.3,38.2,1.95,0.21,11,3.22,1,0,0,0,0,0,0,0,High
6001433400,5934,Alameda ,94579,San Leandro,20.6,3.93,52.56,6.38,11,12,4.1,11,5.25,4.4,18.6,1.89,0,0,6.74,72.4,20.8,9.03,16.4,9.29,1.31,58.6,5.22,1,0,0,0,0,0,0,0,Moderate
6031000602,5962,Kings ,93230,Hanford,22.2,4.23,108.1,4.76,26.4,4.9,5.7,8.6,5.27,7.5,82.3,11.7,54.72,8.33,9.73,72.07,18.2,26.5,58.2,6.07,0,4.88,4.34,1,0,0,0,0,0,0,0,Very High
6037571504,4512,Los Angeles,90807,Long Beach,30.2,5.73,51.48,6.36,10.8,13,1.7,18,5.27,7.8,4.43,1.33,,,11,77.02,11.9,39.2,29.7,17.3,0,9.53,4.17,1,0,0,0,0,0,0,0,Moderate
6037269700,3546,Los Angeles,90034,Los Angeles,39.1,7.42,34.49,6.44,11.8,9.6,8,17,5.27,8.4,29,3.4,,,8.35,80.94,10.7,32,40.9,8.91,0,14.3,3.81,1,0,0,0,0,0,0,0,Moderate
6095252317,10131,Solano ,94533,Fairfield,24.6,4.67,134.7,5.83,17.9,7.3,4.3,5.5,5.27,2.6,98.6,10.2,79.63,9.43,13.1,78.16,8.74,19,28.4,15,0.11,28.2,9.17,1,0,0,0,0,0,0,0,Very High
6067008703,4984,Sacramento ,95670,Gold River,35.4,6.72,67.09,4.65,17.8,6.3,9.3,13,5.27,6,69.8,8.74,28.32,3.64,7.7,67.7,24.6,5.9,60.9,2.77,0.28,25.2,4.88,1,0,0,0,0,0,0,0,Very High
6071002703,5670,San Bernardino,92377,Rialto,27.7,5.26,48.73,6.46,17.6,15,2.9,9.8,5.27,6.6,100,19.5,100,19.5,12.8,78.54,8.59,62.5,21,13.9,0,2.36,0.19,1,0,0,0,0,0,0,0,Very High
6073010107,7188,San Diego,92154,San Diego,25.7,4.88,46.85,4.33,11.7,32,6.5,10,5.28,7,12.6,3.78,,,11.4,76.31,12.2,73,12,3.69,0,9.86,1.35,1,0,1,0,0,0,1,0,Moderate
6077005208,6652,San Joaquin,95376,Tracy,16.8,3.19,90.96,4.97,16.6,9.3,5.7,7.9,5.28,3.6,13.9,3.22,,,11.7,78.34,9.91,31.3,37.8,6.67,0,20.2,3.89,1,0,0,0,0,0,0,0,High
6081602000,8593,San Mateo,94080,South San Francisco,28,5.3,53.22,5.91,10.8,16,3.2,20,5.28,4.2,70.9,13.6,4.91,0.76,7.01,74.17,18.8,39.5,15.9,0.21,0,41.8,2.42,1,0,0,0,0,0,0,0,Moderate
6099000101,5330,Stanislaus ,95230,Unincorporated Stanislaus County area,31,5.87,60.62,4.74,20.4,13,6.5,8.5,5.28,8.2,97.3,23,91.85,21.82,8.14,68.57,23.2,18.3,75,0.17,0.09,1.37,4.95,0,0,0,0,0,0,0,0,Very High
6037406000,5206,Los Angeles,91722,Covina,28.8,5.45,43.24,5.38,10.9,13,5.9,18,5.29,6.4,33.2,6.11,,,10.9,74.26,14.8,60,23.7,1.61,0.25,12,2.29,1,0,0,0,0,0,0,0,Moderate
6031000701,5656,Kings ,93230,Hanford,24.5,4.65,108.1,4.78,26.4,6.4,4.1,7.7,5.29,8.5,81.1,18.4,47.02,9.13,10.5,72.63,16.7,37.1,52.7,2.12,0.62,2.65,4.76,1,0,0,0,0,0,0,0,Very High
6047001801,5719,Merced ,95340,Unincorporated Merced County area,19.8,3.75,133.9,2.7,24.6,6,34,5.4,5.29,9.8,82.3,16.3,44.07,8.76,8.48,84.89,6.63,41.8,37.9,2.2,0.4,14.7,2.87,0,0,0,0,0,0,0,0,Very High
6037128910,4657,Los Angeles,91403,Los Angeles,33.7,6.37,37.87,5.91,15.5,5.5,7.8,18,5.29,6.2,76.7,13.3,,,12,76.89,11,15.7,61.6,7.06,0,8.44,7.15,1,0,0,0,0,0,0,0,High
6065043291,9081,Riverside ,92563,Murrieta,21.9,4.14,38.17,5.14,21.5,7.5,7.9,12,5.29,6.6,88.7,24.3,41.93,11.99,6.21,73.8,19.9,27,49.7,4.31,0.97,13.8,4.18,1,0,0,0,0,0,0,0,Very High
6099002803,2864,Stanislaus ,95355,Modesto,28.6,5.42,53.48,4.74,13.3,9.5,NA,23,5.29,7.1,100,35.2,99.88,35.2,11.8,64.32,23.8,30.7,59.6,2.58,0,5.73,1.29,1,1,1,1,0,0,1,0,High
6085500600,5884,Santa Clara,95126,San Jose,27.5,5.19,48.09,6.93,12.1,5.9,5.7,9.7,5.29,8.4,18.2,3.1,,,9.77,79.21,11,17.9,43.8,5.81,0.37,20.1,11.9,1,0,0,0,0,0,0,0,Moderate
6059074102,6631,Orange ,92704,Santa Ana,31.3,5.91,41.12,5.45,10.4,45,3.5,14,5.3,8.1,10.4,2.17,,,12.2,76.17,11.6,80.3,8.38,0.24,0,9.97,1.1,1,0,0,0,0,0,0,0,Moderate
6065043818,4567,Riverside ,92223,Beaumont,21,3.96,48,6,17.1,9.3,2.6,14,5.3,9.3,88.3,26.1,30.62,9.04,17.4,74.18,8.39,49.9,21.1,10.2,0.2,16.9,1.62,1,0,0,0,0,0,0,0,Very High
6111000800,8465,Ventura ,93060,Unincorporated Ventura County area,28.3,5.34,45.15,4.49,13.4,24,5.5,18,5.3,8,38.6,10.2,18.26,5.87,15.1,71.12,13.7,68,28.5,0.17,0.18,1.36,1.68,0,0,0,0,0,0,0,0,High
6077003209,4139,San Joaquin,95209,Stockton,17.8,3.36,42.58,6.35,11.9,13,9.7,9.5,5.31,6.4,41.7,7.99,,,11.8,70.89,17.2,33.3,36.1,7.76,0,16.5,6.31,1,0,0,0,0,0,0,0,Moderate
6037111205,3869,Los Angeles,91325,Los Angeles,29.2,5.51,46.48,5.71,13,3.6,5.9,21,5.31,5.7,15.7,3.41,,,11.6,71.57,16.8,25,27.6,6.8,0,37.2,3.31,1,0,0,0,0,0,0,0,High
6037113301,3509,Los Angeles,91324,Los Angeles,31.7,5.97,50.67,2.13,14.3,10,7.5,27,5.31,6.1,22.2,0.33,,,11.7,66.77,21.4,18.6,54.9,5.7,0.06,18.3,2.28,1,0,0,0,0,0,0,0,High
6037603200,3394,Los Angeles,90248,Gardena,45.9,8.64,58.82,6.09,14.9,7.3,1.4,10,5.31,8.1,9.25,0.93,,,9.28,67.24,23.4,34.3,11.6,12.8,0,36.8,4.3,1,0,0,0,0,0,0,0,High
6059011714,898,Orange ,92806,Anaheim,42.6,8.02,55.47,7.69,11.7,NA,3.2,23,5.32,5.8,100,24.1,98.07,23.67,13.7,83.52,2.78,43.2,27.6,8.46,0,14.2,6.46,1,0,0,0,0,0,0,0,Moderate
6085503327,4504,Santa Clara,95121,San Jose,17.7,3.33,35.25,6.65,9.63,17,2.7,26,5.32,8.1,33.5,6.54,,,11,67.34,21.5,28.4,11.6,1.89,0,54.6,3.42,1,0,0,0,0,0,0,0,Moderate
6065041406,5974,Riverside ,92505,Riverside,31.1,5.86,48.88,4.66,16.4,11,5.9,21,5.32,9.9,64.4,15.6,3.12,0.75,12.9,80.43,6.66,51.5,26.6,8.35,0,10.3,3.16,1,0,0,0,0,0,0,0,High
6037400603,5201,Los Angeles,91010,Azusa,28.6,5.38,67.67,5.03,15.9,9.6,5,10,5.32,8.6,86.5,22.3,32.24,7.03,11.4,77.22,11.3,53.1,27.4,4.13,0,12,3.25,1,0,0,0,0,0,0,0,High
6013302006,3775,Contra Costa,94561,Unincorporated Contra Costa County area,27.4,5.16,77.78,5.6,19.5,12,3,6.1,5.32,4.5,15.3,2.18,0.06,0.01,15.1,78.81,6.04,35,47.2,6.12,0,7.5,4.08,1,0,0,0,0,0,0,0,Very High
6037406602,5198,Los Angeles,91790,West Covina,29.3,5.51,45.41,5.36,10.2,21,4.1,16,5.32,7,26.7,7.87,,,10,76.22,13.7,65.7,11.3,0.31,0.15,22.1,0.37,1,0,0,0,0,0,0,0,Moderate
